Code,Year,population using safely managed sanitation services,"population using only basic sanitation services, improved sanitation facilities which are not shared","population using limited sanitation services, improved sanitation facilities which are shared",population using unimproved sanitation facilities,population practicing open defecation
MNE,2010,33.06549,59.733006,1.9730333,5.0913844,0.13708767
MNE,2011,35.27822,58.06483,1.8044353,4.7216744,0.13083638
MNE,2012,37.464073,56.425713,1.63465,4.3509493,0.1246144
MNE,2013,39.62295,54.8158,1.4636766,3.9791484,0.1184206
MNE,2014,41.7548,53.23516,1.2915118,3.6062706,0.11225513
MNE,2015,43.85956,51.68386,1.1181525,3.2323081,0.10611812
MNE,2016,45.937084,50.161995,0.9435919,2.857319,0.10001067
MNE,2017,47.987373,48.669624,0.76782984,2.4812412,0.09393185
MNE,2018,50.00739,47.206856,0.59083825,2.1464329,0.048481524
MNE,2019,51.73089,45.77141,0.41116273,2.0414028,0.045135
MNE,2020,53.415096,44.35667,0.24835922,1.9380264,0.04184576
MNE,2021,55.401146,42.38996,0.24960308,1.9178777,0.041410726
MNE,2022,57.399685,40.410763,0.25084692,1.8977308,0.04097569
MSR,2000,,,9.659011,4.965645,3.7942243
MSR,2001,,,9.7042885,4.7099705,3.6222036
MSR,2002,,,9.749566,4.454296,3.450183
MSR,2003,,,9.794843,4.1986213,3.2781622
MSR,2004,,,9.84012,3.942947,3.1061413
MSR,2005,,,9.885398,3.6872723,2.9341207
MSR,2006,,,9.9306755,3.4315977,2.7621
MSR,2007,,,9.975952,3.1759233,2.590079
MSR,2008,,,10.02123,2.9202487,2.4180584
MSR,2009,,,10.066507,2.6645741,2.2460377
MSR,2010,,,10.111785,2.4088995,2.074017
MSR,2011,,,10.157062,2.1532252,1.9019963
MSR,2012,,,10.202339,1.8975506,1.7299755
MSR,2013,,,10.247617,1.6418761,1.5579548
MSR,2014,,,10.292894,1.3862015,1.385934
MSR,2015,,,10.338172,1.130527,1.2139133
MSR,2016,,,10.383449,0.8748525,1.0418925
MSR,2017,,,10.428726,0.61917794,0.8698718
MSR,2018,,,10.474004,0.3635034,0.69785106
MSR,2019,,,10.519281,0.107828856,0.5258303
MSR,2020,,,10.548963,9.15934e-15,0.35328725
MSR,2021,,,10.548963,9.103829e-15,0.35328725
MSR,2022,,,10.548963,9.103829e-15,0.35328725
MAR,2000,48.730515,18.937307,8.885309,0.5297267,22.917141
MAR,2001,49.27505,19.23091,8.977567,0.5554434,21.961027
MAR,2002,50.126637,19.63827,8.664336,0.5814511,20.989307
MAR,2003,50.99864,20.047682,8.343871,0.6077143,20.002098
MAR,2004,51.78737,20.450645,8.007807,0.8378409,18.91634
MAR,2005,52.330044,20.847279,7.6553955,1.6397395,17.527542
MAR,2006,52.881657,21.246971,7.298296,2.4226408,16.150436
MAR,2007,53.43268,21.64598,6.933516,3.1862783,14.801545
MAR,2008,53.982853,22.04419,6.5610948,3.9307795,13.481083
MAR,2009,54.53194,22.441494,6.181092,4.656306,12.189169
MAR,2010,55.080555,22.83808,5.793767,5.362736,10.924864
MAR,2011,55.628017,23.233694,5.399076,6.050402,9.688811
MAR,2012,56.17451,23.628376,4.997175,6.7193313,8.480605
MAR,2013,56.719803,24.022036,4.5881376,7.36976,7.300262
MAR,2014,57.264076,24.41471,4.172111,8.001683,6.1474223
MAR,2015,57.807083,24.806305,3.749173,8.615382,5.022056
MAR,2016,58.349014,25.19686,3.3194628,9.210814,3.923851
MAR,2017,58.889626,25.586287,2.8830643,9.788293,2.8527303
MAR,2018,59.428898,25.974566,2.440092,10.347968,1.8084737
MAR,2019,60.060772,26.267464,1.990647,10.890237,0.7908822
MAR,2020,60.70962,26.540812,1.5348608,11.2147045,0
MAR,2021,60.89822,26.485422,1.5394446,11.076912,0
MAR,2022,61.01042,26.505926,1.5440109,10.93964,0
MOZ,2000,,,2.0927167,29.154581,58.522152
MOZ,2001,,,2.3322744,29.677673,56.76404
MOZ,2002,,,2.5384958,30.19469,55.00955
MOZ,2003,,,2.7330294,30.705492,53.259167
MOZ,2004,,,2.9160018,31.210148,51.512447
MOZ,2005,,,3.0874267,31.708559,49.769855
MOZ,2006,,,3.2474926,32.20079,48.030563
MOZ,2007,,,3.3960955,32.686684,46.295845
MOZ,2008,,,3.5508533,33.16579,44.453114
MOZ,2009,,,3.696834,33.628212,42.610394
MOZ,2010,,,3.8329334,34.073296,40.776764
MOZ,2011,,,3.9592402,34.50084,38.95315
MOZ,2012,,,4.075969,34.910633,37.139698
MOZ,2013,,,4.183337,35.30247,35.33653
MOZ,2014,,,4.281565,35.67615,33.54379
MOZ,2015,,,4.3708773,36.03146,31.761614
MOZ,2016,,,4.451499,36.3682,29.990135
MOZ,2017,,,4.523584,36.6863,28.229788
MOZ,2018,,,4.5874367,36.985455,26.480389
MOZ,2019,,,4.6435413,37.26487,24.74128
MOZ,2020,,,4.692075,37.52439,23.012953
MOZ,2021,,,4.869732,37.763264,21.295126
MOZ,2022,,,5.0496397,37.981792,19.58877
MMR,2000,58.38124,5.0786357,9.401421,17.02683,10.111873
MMR,2001,58.92318,5.090698,9.483508,16.549665,9.952948
MMR,2002,59.24144,5.3245335,9.56531,16.07415,9.794567
MMR,2003,59.555218,5.5611377,9.646853,15.600175,9.636616
MMR,2004,59.86449,5.800531,9.728137,15.127741,9.479099
MMR,2005,60.169216,6.0427365,9.809159,14.656865,9.3220215
MMR,2006,60.46931,6.2876334,9.889892,14.187666,9.165498
MMR,2007,60.76481,6.535371,9.970358,13.720047,9.009418
MMR,2008,61.055668,6.78597,10.050556,13.25402,8.853787
MMR,2009,61.04632,7.2905974,10.174679,12.789684,8.698716
MMR,2010,61.034042,7.795779,10.299309,12.326875,8.543996
MMR,2011,61.0188,8.30118,10.424403,11.865778,8.389841
MMR,2012,61.000587,8.806944,10.55,11.406318,8.236151
MMR,2013,60.97943,9.312887,10.676079,10.948575,8.083028
MMR,2014,60.95525,9.819333,10.802711,10.492429,7.9302764
MMR,2015,60.9273,10.32857,10.930363,10.037121,7.776648
MMR,2016,60.895058,10.84088,11.059146,9.582803,7.622113
MMR,2017,60.858047,11.356369,11.189144,9.129696,7.4667425
MMR,2018,60.815723,11.87532,11.32048,8.677959,7.3105173
MMR,2019,60.767666,12.397653,11.453203,8.227876,7.1536026
MMR,2020,60.713417,12.923461,11.5873995,7.7796516,6.99607
MMR,2021,60.65228,13.453218,11.723244,7.3334436,6.8378153
MMR,2022,60.61475,13.515404,11.737497,7.3229218,6.8094277
NAM,2000,,,8.94503,4.152021,58.847733
NAM,2001,,,9.0810375,4.712065,57.85704
NAM,2002,,,9.277675,5.2632504,56.669262
NAM,2003,,,9.485721,5.8061743,55.45946
NAM,2004,,,9.693989,6.34126,54.26654
NAM,2005,,,9.901521,6.868459,53.09394
NAM,2006,,,10.108804,7.38758,51.940334
NAM,2007,,,10.315425,7.898549,50.807293
NAM,2008,,,10.521508,8.401207,49.694683
NAM,2009,,,10.725936,8.89566,48.606083
NAM,2010,,,10.92972,9.381595,47.53863
NAM,2011,,,11.1319275,9.859114,46.49525
NAM,2012,,,11.337592,10.326591,45.4622
NAM,2013,,,11.541717,10.785225,44.454
NAM,2014,,,11.744249,11.234925,43.470932
NAM,2015,,,11.944619,11.675812,42.514603
NAM,2016,,,12.139851,12.109016,41.59246
NAM,2017,,,12.329251,12.534987,40.705654
NAM,2018,,,12.512825,12.953929,39.853497
NAM,2019,,,12.637863,13.36605,39.035313
NAM,2020,,,12.804889,13.683969,38.251175
NAM,2021,,,12.968713,13.977536,37.500328
NAM,2022,,,13.128998,13.874644,37.155815
NRU,2000,,,30.688526,2.6795883,1.1181324
NRU,2001,,,30.700052,2.5571032,1.2044863
NRU,2002,,,30.711578,2.434618,1.2908401
NRU,2003,,,30.723104,2.3121326,1.377194
NRU,2004,,,30.73463,2.1896474,1.463548
NRU,2005,,,30.746157,2.0671623,1.5499017
NRU,2006,,,30.757683,1.9446771,1.6362556
NRU,2007,,,30.769209,1.8221918,1.7226095
NRU,2008,,,30.780735,1.6997067,1.8089634
NRU,2009,,,30.79226,1.5772215,1.8953173
NRU,2010,,,30.803785,1.4547362,1.9816712
NRU,2011,,,30.815311,1.3322511,2.068025
NRU,2012,,,30.826838,1.2097659,2.154379
NRU,2013,,,30.838364,1.0872806,2.2407327
NRU,2014,,,30.84989,0.9647955,2.3270867
NRU,2015,,,30.861416,0.84231025,2.4134405
NRU,2016,,,30.872942,0.719825,2.4997945
NRU,2017,,,30.884468,0.59733987,2.5861483
NRU,2018,,,30.884468,0.59733987,2.5861483
NRU,2019,,,30.884468,0.59733987,2.5861483
NRU,2020,,,30.884468,0.59733987,2.5861483
NRU,2021,,,30.884468,0.59733987,2.5861483
NPL,2000,8.999706,4.9645977,10.526803,6.304971,69.203926
NPL,2001,11.23152,5.2811675,11.407067,6.12249,65.957756
NPL,2002,12.814697,6.261826,12.109731,5.940769,62.87298
NPL,2003,14.440411,7.269465,12.731254,5.758469,59.800404
NPL,2004,16.108381,8.303892,13.271743,5.5755854,56.7404
NPL,2005,17.818325,9.364909,13.731317,5.3921056,53.693344
NPL,2006,19.569956,10.452315,14.110108,5.2080045,50.65962
NPL,2007,21.36301,11.566015,14.408514,5.023265,47.639194
NPL,2008,23.197136,12.705675,14.626406,4.8378797,44.632904
NPL,2009,25.072023,13.871075,14.763951,4.651839,41.641113
NPL,2010,26.987352,15.061989,14.821331,4.4651284,38.6642
NPL,2011,28.942814,16.278288,14.798936,4.277714,35.702248
NPL,2012,30.938063,17.520119,14.697671,4.0895247,32.754623
NPL,2013,32.972664,18.7869,14.517047,3.9005713,29.822819
NPL,2014,35.046177,20.078629,14.257708,3.7107935,26.906693
NPL,2015,37.158173,21.39482,13.919427,3.520189,24.007391
NPL,2016,39.308147,22.735329,13.502645,3.3287084,21.125172
NPL,2017,41.495636,24.099741,13.007351,3.1363404,18.260935
NPL,2018,43.720097,25.487793,12.433836,2.9430401,15.415233
NPL,2019,45.981068,26.89906,11.782159,2.7487977,12.588916
NPL,2020,48.277966,28.333246,11.052632,2.5535676,9.782588
NPL,2021,50.610313,29.78991,10.245381,2.3573492,6.9970455
NPL,2022,50.576435,29.816269,10.283506,2.3466234,6.977167
NLD,2000,97.44082,0.61565614,1.9431027,0.00041951,0
NLD,2001,97.44109,0.59056455,1.9679418,0.000399536,0
NLD,2002,97.44136,0.5594605,1.9987324,0.000443118,0
NLD,2003,97.44163,0.52968997,2.0282032,0.00047673,0
NLD,2004,97.445175,0.49796215,2.056354,0.000510093,0
NLD,2005,97.448715,0.46761525,2.0831368,0.000534125,0
NLD,2006,97.452225,0.4399344,2.1072798,0.00055744,0
NLD,2007,97.45573,0.41474974,2.128951,0.000572258,0
NLD,2008,97.45921,0.39053425,2.149662,0.000587933,0
NLD,2009,97.462715,0.36576042,2.1709251,0.000599132,0
NLD,2010,97.46622,0.34195566,2.1912282,0.000602404,0
NLD,2011,97.46969,0.32059893,2.2091076,0.000605775,0
NLD,2012,97.47316,0.30011466,2.2261229,0.000606019,0
NLD,2013,97.47659,0.28229687,2.2404983,0.00061111,0
NLD,2014,97.48001,0.26680645,2.2525697,0.000614312,0
NLD,2015,97.48342,0.25180054,2.2641613,0.000617011,0
NLD,2016,97.486824,0.23730339,2.2752488,0.000621153,0
NLD,2017,97.490234,0.22329094,2.2858562,0.000617048,0
NLD,2018,97.49366,0.20998128,2.295768,0.000588493,0
NLD,2019,97.497086,0.19732603,2.3050315,0.000560535,0
NLD,2020,97.49752,0.18827623,2.3136714,0.000535368,0
NLD,2021,97.49763,0.18012834,2.321735,0.000512595,0
NLD,2022,97.49772,0.1725138,2.3292706,0.000495071,0
NCL,2000,,,0,0,0
NCL,2001,,,0,0,0
NCL,2002,,,0,0,0
NCL,2003,,,0,0,0
NCL,2004,,,0,0,0
NCL,2005,,,0,0,0
NCL,2006,,,0,0,0
NCL,2007,,,0,0,0
NCL,2008,,,0,0,0
NCL,2009,,,0,0,0
NCL,2010,,,0,0,0
NCL,2011,,,0,0,0
NCL,2012,,,0,0,0
NCL,2013,,,0,0,0
NCL,2014,,,0,0,0
NCL,2015,,,0,0,0
NCL,2016,,,0,0,0
NCL,2017,,,0,0,0
NCL,2018,,,0,0,0
NCL,2019,,,0,0,0
NCL,2020,,,0,0,0
NCL,2021,,,0,0,0
NCL,2022,,,0,0,0
NZL,2000,80.43645,19.563553,0,2.2797552e-07,0
NZL,2001,81.02218,18.977823,0,5.2725017e-07,0
NZL,2002,81.60877,18.391224,0,3.9571145e-07,0
NZL,2003,82.19624,17.803757,0,5.2229854e-07,0
NZL,2004,82.78458,17.215422,0,1.579188e-06,0
NZL,2005,83.37379,16.626217,0,0,0
NZL,2006,83.96385,16.036142,0,2.2661977e-06,0
NZL,2007,84.5548,15.445199,0,0,0
NZL,2008,85.14661,14.853388,0,2.5444215e-06,0
NZL,2009,85.739296,14.260704,0,0,0
NZL,2010,86.33284,13.667157,0,1.1121971e-06,0
NZL,2011,86.92726,13.072736,0,0,0
NZL,2012,87.52255,12.477449,0,0,0
NZL,2013,87.576744,12.423258,0,4.0592792e-07,0
NZL,2014,87.62798,12.372019,0,1.1898231e-06,0
NZL,2015,87.67627,12.323733,0,7.4455977e-07,0
NZL,2016,87.7216,12.2784,0,0,0
NZL,2017,87.76398,12.23602,0,0,0
NZL,2018,87.803406,12.196597,0,0,0
NZL,2019,87.96474,12.035266,0,0,0
NZL,2020,88.61715,11.382852,0,0,0
NZL,2021,88.67798,11.322016,0,3.7693892e-06,0
NZL,2022,88.738815,11.261182,0,0,0
NIC,2000,,,5.6674147,21.512688,15.746992
NIC,2001,,,5.7639093,20.99616,15.180564
NIC,2002,,,5.860305,20.478327,14.616858
NIC,2003,,,5.956633,19.959158,14.055613
NIC,2004,,,6.052894,19.438662,13.496826
NIC,2005,,,6.149214,18.91662,12.939605
NIC,2006,,,6.2468333,18.390724,12.375437
NIC,2007,,,6.3443327,17.863125,11.814728
NIC,2008,,,6.4417744,17.333714,11.257053
NIC,2009,,,6.5390983,16.802603,10.702822
NIC,2010,,,6.636333,16.269743,10.151825
NIC,2011,,,6.7334795,15.735131,9.604064
NIC,2012,,,6.8305383,15.198765,9.059537
NIC,2013,,,6.927509,14.660643,8.518246
NIC,2014,,,7.0243616,14.120863,7.980338
NIC,2015,,,7.1211267,13.57934,7.44565
NIC,2016,,,7.2178044,13.036072,6.91418
NIC,2017,,,7.223834,13.014911,6.886433
NIC,2018,,,7.2302675,12.992332,6.8568273
NIC,2019,,,7.2371335,12.968238,6.825229
NIC,2020,,,7.2444034,12.942726,6.791773
NER,2000,2.8226907,2.696707,3.8905156,7.6045065,82.98558
NER,2001,3.1237347,2.9023693,4.167955,7.6704206,82.13552
NER,2002,3.416996,3.0981686,4.4301376,7.7119417,81.34276
NER,2003,3.7103426,3.2940674,4.6924696,7.7538757,80.54925
NER,2004,3.9670944,3.5265183,4.954753,7.79592,79.755714
NER,2005,4.215102,3.7828004,5.201385,7.8378406,78.96287
NER,2006,4.4598804,4.038709,5.4519897,7.880124,78.1693
NER,2007,4.7013235,4.2941027,5.7063537,7.9225197,77.3757
NER,2008,4.939318,4.548809,5.964254,7.9648385,76.58278
NER,2009,5.174085,4.8031573,6.226144,8.007473,75.78914
NER,2010,5.405513,5.0569835,6.491803,8.05023,74.99547
NER,2011,5.633481,5.3100934,6.761006,8.092937,74.202484
NER,2012,5.858225,5.562862,7.0342135,8.135928,73.408775
NER,2013,6.079625,5.8151016,7.3112006,8.179033,72.615036
NER,2014,6.299589,6.0700703,7.595434,8.223942,71.81097
NER,2015,6.518507,6.328609,7.8873715,8.270215,70.9953
NER,2016,6.7362704,6.590704,8.1865225,8.316962,70.16954
NER,2017,6.9533014,6.8572645,8.493289,8.363695,69.33245
NER,2018,7.1695,7.128276,8.80713,8.409573,68.48552
NER,2019,7.385322,7.404716,9.128392,8.454037,67.62753
NER,2020,7.600967,7.6871104,9.456933,8.496383,66.758606
NER,2021,7.8718586,8.009703,9.703013,8.535864,65.87956
NER,2022,8.116054,8.293604,10.029351,8.571805,64.98919
NGA,2000,20.719006,7.275629,24.688908,23.018366,24.29809
NGA,2001,20.688677,7.345231,25.005653,22.871597,24.088842
NGA,2002,21.085419,7.6009293,24.721775,22.719038,23.872839
NGA,2003,21.496174,7.8630853,24.429852,22.560713,23.650177
NGA,2004,21.921518,8.131744,24.129108,22.396675,23.420954
NGA,2005,22.359318,8.409596,23.81852,22.22709,23.185474
NGA,2006,22.80993,8.696918,23.497862,22.051794,22.943497
NGA,2007,23.273756,8.993937,23.166637,21.870714,22.694956
NGA,2008,23.751192,9.300882,22.824333,21.683805,22.439787
NGA,2009,24.242609,9.617677,22.469452,21.491531,22.178728
NGA,2010,24.748384,9.944748,22.102257,21.293465,21.911144
NGA,2011,25.268658,10.281282,21.719397,21.091219,21.639444
NGA,2012,25.803585,10.627348,21.320541,20.884844,21.363682
NGA,2013,26.353254,10.982821,20.904913,20.674677,21.084335
NGA,2014,26.917772,11.347739,20.472225,20.460787,20.801476
NGA,2015,27.497244,11.722138,20.022196,20.243248,20.515173
NGA,2016,28.091604,12.105722,19.553928,20.022581,20.226164
NGA,2017,28.70101,12.498709,19.06762,19.798565,19.934097
NGA,2018,29.325386,12.900874,18.562635,19.571594,19.639507
NGA,2019,29.964678,13.312076,18.038599,19.341923,19.342726
NGA,2020,30.61887,13.732278,17.495344,19.109652,19.043858
NGA,2021,31.28785,14.161305,16.932547,18.875053,18.743246
NGA,2022,31.971573,14.599103,16.350088,18.638231,18.441006
NIU,2000,,,0,0,0
NIU,2001,,,0,0,0
NIU,2002,,,0,0,0
NIU,2003,,,0,0,0
NIU,2004,,,0,0,0
NIU,2005,,,0,9.769963e-15,0.49794173
NIU,2006,,,0,0,0.49876562
NIU,2007,,,0,4.6074256e-15,0.4995922
NIU,2008,,,0,0.08424439,0.5
NIU,2009,,,0,0.2501104,0.5
NIU,2010,,,0,0.4159764,0.5
NIU,2011,,,0,0.5818424,0.5
NIU,2012,,,0,0.74770844,0.5
NIU,2013,,,0,0.9135744,0.5
NIU,2014,,,0,1.0794405,0.5
NIU,2015,,,0,1.2453065,0.5
NIU,2016,,,0,1.4111724,0.5
NIU,2017,,,0,1.5770384,0.5
NIU,2018,,,0,1.7429044,0.5
NIU,2019,,,0,1.9087704,0.5
NIU,2020,,,0,2.0746365,0.5
NIU,2021,,,0,2.0746365,0.5
NIU,2022,,,0,2.0746365,0.5
PRK,2002,,,5.2673683,19.537207,0
PRK,2003,,,5.27029,19.52389,0
PRK,2004,,,5.2732487,19.5104,0
PRK,2005,,,5.27617,19.497084,0
PRK,2006,,,5.279129,19.483593,0
PRK,2007,,,4.935849,19.14037,0
PRK,2008,,,4.5891747,18.796843,0
PRK,2009,,,4.2415557,18.43941,0
PRK,2010,,,3.8910465,18.076546,0
PRK,2011,,,3.5366635,17.713335,0
PRK,2012,,,3.1784818,17.34924,0
PRK,2013,,,2.8164334,16.984615,0
PRK,2014,,,2.450531,16.619291,0
PRK,2015,,,2.0807405,16.253448,0
PRK,2016,,,1.7073412,15.884051,0
PRK,2017,,,1.3301929,15.511396,0
PRK,2018,,,0.9492111,15.135215,0
PRK,2019,,,0.6250889,14.755421,0
PRK,2020,,,0.62757385,14.70696,0
PRK,2021,,,0.6301996,14.655759,0
PRK,2022,,,0.63295615,14.602005,0
MKD,2000,12.904117,75.74583,4.9491434,6.00092,0.39998966
MKD,2001,12.918058,75.70717,4.9541287,6.018641,0.40200642
MKD,2002,12.931999,75.6685,4.9591136,6.0363636,0.4040231
MKD,2003,12.945941,75.62984,4.964099,6.0540867,0.4060399
MKD,2004,12.9599495,75.59098,4.969108,6.0718927,0.40806627
MKD,2005,12.928724,76.215416,4.7284193,5.7350664,0.3923719
MKD,2006,12.895665,76.849174,4.4843764,5.394518,0.37626582
MKD,2007,12.8606,77.492,4.2370253,5.0505886,0.35978493
MKD,2008,12.8233595,78.14361,3.986419,4.703649,0.34296617
MKD,2009,12.78369,78.80388,3.7325962,4.353996,0.3258388
MKD,2010,12.741494,79.47237,3.4756458,4.0020466,0.30844817
MKD,2011,12.696513,80.14893,3.2156224,3.648109,0.29082453
MKD,2012,12.648645,80.83311,2.952626,3.2926085,0.27301225
MKD,2013,12.5976305,81.52474,2.686727,2.9358585,0.25504243
MKD,2014,12.543282,82.223526,2.4180224,2.57822,0.23695314
MKD,2015,12.485588,82.92882,2.1466446,2.2201538,0.21879281
MKD,2016,12.424193,83.640625,1.8726705,1.861927,0.20058769
MKD,2017,12.359,84.358444,1.5962304,1.5039476,0.18238024
MKD,2018,12.205737,85.12395,1.3170855,1.1890225,0.1642074
MKD,2019,12.192334,85.68684,1.0355221,0.93920034,0.14610608
MKD,2020,12.204914,86.222855,0.75236994,0.69174576,0.12811628
MKD,2021,12.214296,86.76052,0.46776557,0.4471477,0.110271014
MKD,2022,12.181854,86.79995,0.46526903,0.44354072,0.10938272
,2000,45.950962,32.303947,5.702885,6.993816,9.048392
,2001,46.14248,32.390583,5.6836104,6.907899,8.87543
,2002,46.45024,32.525524,5.6120863,6.714847,8.697302
,2003,46.783653,32.667473,5.541122,6.5491457,8.458606
,2004,47.539196,32.378227,5.4622564,6.404948,8.215375
,2005,48.30964,32.23128,5.3133645,6.351066,7.7946515
,2006,49.233147,31.967564,5.1433635,6.288058,7.3678675
,2007,50.17379,31.702219,4.9598546,6.2208605,6.943277
,2008,51.051083,31.465471,4.790297,6.3102503,6.3828974
,2009,51.876534,31.257015,4.626208,6.25866,5.981584
,2010,52.653656,31.090939,4.4628906,6.210149,5.5823665
,2011,53.413944,30.93229,4.29699,6.169555,5.187223
,2012,54.12958,30.784658,4.149243,6.138295,4.7982235
,2013,54.852673,30.636171,3.9894106,6.1068163,4.414931
,2014,55.604107,30.436296,3.8352742,6.081024,4.0432982
,2015,56.446266,30.124655,3.6851249,6.0615644,3.6823907
,2016,57.299305,29.763535,3.529156,6.08101,3.3269935
,2017,58.09253,29.33375,3.3644035,6.177543,3.0317738
,2018,58.91276,28.848957,3.222787,6.304541,2.7109528
,2019,59.76127,28.286318,3.1350589,6.417188,2.4001687
,2020,60.5159,27.70528,3.0470386,6.5988455,2.1329374
,2021,64.024025,28.867102,2.6817267,3.7915862,0.6355618
,2022,64.498665,28.422203,2.6751504,3.7702713,0.63371104
MNP,2000,,,17.98525,6.1400714,0.24643162
MNP,2001,,,18.036045,5.8756843,0.24643162
MNP,2002,,,18.08684,5.6112967,0.24643162
MNP,2003,,,18.137634,5.3469095,0.24643162
MNP,2004,,,18.188429,5.088309,0.24064474
MNP,2005,,,18.239223,4.8297086,0.23485784
MNP,2006,,,18.290018,4.571108,0.22907096
MNP,2007,,,18.340813,4.3125076,0.22328408
MNP,2008,,,18.391607,4.053907,0.21749718
MNP,2009,,,18.442402,3.7953067,0.2117103
MNP,2010,,,18.493198,3.5367062,0.20592341
MNP,2011,,,18.543993,3.2781057,0.20013653
MNP,2012,,,18.594788,3.0195053,0.19434963
MNP,2013,,,18.645582,2.7609048,0.18856275
MNP,2014,,,18.696377,2.5023043,0.18277586
MNP,2015,,,18.747171,2.2437038,0.17698897
MNP,2016,,,18.797966,1.9851034,0.1712021
MNP,2017,,,18.84876,1.7265029,0.1654152
MNP,2018,,,18.899555,1.4679024,0.15962832
MNP,2019,,,18.95035,1.203515,0.15962832
MNP,2020,,,19.001144,0.9391277,0.15962832
MNP,2021,,,19.051939,0.6747404,0.15962832
MNP,2022,,,19.102734,0.41035298,0.15962832
NOR,2000,76.514015,21.557924,1.92806,0,0
NOR,2001,76.57737,21.493494,1.929134,7.139221e-07,0
NOR,2002,76.64143,21.428368,1.9301989,2.94791e-06,0
NOR,2003,76.7062,21.362545,1.9312519,2.8450836e-06,0
NOR,2004,76.77176,21.29605,1.9321971,0,0
NOR,2005,76.8381,21.228878,1.9330249,3.4004572e-06,0
NOR,2006,76.90514,21.16101,1.93385,0,0
NOR,2007,76.97286,21.092436,1.934702,0,0
NOR,2008,77.04126,21.023159,1.935578,1.4539938e-06,0
NOR,2009,77.11037,20.953186,1.936445,0,0
NOR,2010,77.18018,20.882515,1.937306,0,0
NOR,2011,77.250534,20.811104,1.938365,1.7545774e-06,0
NOR,2012,77.32143,20.73895,1.939622,6.128985e-07,0
NOR,2013,77.393036,20.666105,1.940858,6.150766e-07,0
NOR,2014,77.465355,20.592566,1.942076,4.076991e-06,0
NOR,2015,77.5384,20.518332,1.9432731,0,0
NOR,2016,77.612144,20.443403,1.944455,6.527089e-07,0
NOR,2017,77.68661,20.367783,1.945613,0,0
NOR,2018,77.76179,20.291468,1.946744,4.4578715e-06,0
NOR,2019,77.83769,20.214462,1.947848,1.2964159e-06,0
NOR,2020,77.914314,20.136763,1.948922,0,0
NOR,2021,77.99166,20.058372,1.949969,0,0
NOR,2022,78.069725,19.979288,1.9509921,0,0
,2000,,,3.6224852,47.494015,12.427004
,2001,,,3.56489,47.560787,12.465995
,2002,,,3.5559883,47.765644,12.490636
,2003,,,3.5485985,47.918423,12.512798
,2004,,,3.5412,48.07682,12.535132
,2005,,,3.565264,47.99513,12.654771
,2006,,,3.614961,47.93407,12.75058
,2007,,,3.666674,47.846508,12.870832
,2008,,,3.7253222,47.762623,12.995212
,2009,,,3.833541,47.680122,13.124409
,2010,,,3.942549,47.588417,13.256333
,2011,,,4.0570188,47.475536,13.388496
,2012,,,4.1746426,47.345055,13.521736
,2013,,,4.2935324,47.203438,13.654714
,2014,,,4.4136934,47.05244,13.788026
,2015,,,4.5359683,46.880024,13.943537
,2016,,,4.6592383,46.72807,14.080914
,2017,,,4.7822976,46.299065,14.528238
,2018,,,4.901336,46.140713,14.698902
,2019,,,5.019699,45.998634,14.868522
,2020,,,5.137249,45.844063,15.028293
,2021,,,5.2900596,45.95202,15.034109
,2022,,,5.263038,48.027626,13.456977
OMN,2000,,,0.6127376,10.23142,
OMN,2001,,,0.6127207,6.4182677,3.8162267
OMN,2002,,,0.61800176,5.651813,3.8185594
OMN,2003,,,0.62328583,4.884932,3.820893
OMN,2004,,,0.6287807,4.1158586,3.7837982
OMN,2005,,,0.6343649,3.3549147,3.7169585
OMN,2006,,,0.6398596,3.0258775,3.2309833
OMN,2007,,,0.6452658,2.69354,2.7609832
OMN,2008,,,0.6505851,2.3579576,2.306675
OMN,2009,,,0.6558186,2.0192132,1.8678986
OMN,2010,,,0.66096866,1.6773512,1.4441912
OMN,2011,,,0.6660787,1.3265016,1.0178311
OMN,2012,,,0.6710375,0.9642959,0.6112716
OMN,2013,,,0.6757915,0.5951678,0.24262267
OMN,2014,,,0.6793644,0.2751777,0
OMN,2015,,,0.68099165,0,0
OMN,2016,,,0.68070245,0,0
OMN,2017,,,0.68043596,0,0
OMN,2018,,,0.6801898,3.8203706e-07,0
OMN,2019,,,0.6799625,0,0
OMN,2020,,,0.67975307,0,0
OMN,2021,,,0.67956,0,0
OMN,2022,,,0.67938244,1.9098918e-06,0
PAK,2000,,,3.9094148,28.311037,36.873756
PAK,2001,,,4.2037873,27.552803,35.43574
PAK,2002,,,4.4970517,26.794912,34.003582
PAK,2003,,,4.789117,26.03749,32.57823
PAK,2004,,,5.0800166,25.280481,31.159285
PAK,2005,,,5.3697114,24.523945,29.747187
PAK,2006,,,5.6777153,23.76782,28.341558
PAK,2007,,,5.9889617,23.012117,26.94245
PAK,2008,,,6.303368,22.25689,25.550259
PAK,2009,,,6.6208844,21.502138,24.164982
PAK,2010,,,6.941469,20.747814,22.78631
PAK,2011,,,7.2650595,19.99392,21.414297
PAK,2012,,,7.5915904,19.240454,20.048992
PAK,2013,,,7.921002,18.487524,18.690964
PAK,2014,,,8.2532425,17.735022,17.33968
PAK,2015,,,8.588246,16.982962,15.995186
PAK,2016,,,8.925948,16.231344,14.6575365
