Code,Year,population using safely managed drinking water services,population using only basic drinking water services,population using limited drinking water services,population using unimproved drinking water services,population using surface water as a primary source of drinking water
LKA,2006,45.526264,39.050568,1.7658781,10.106915,3.5503752
LKA,2007,45.715332,39.150436,1.7682785,9.912008,3.4539483
LKA,2008,45.904957,39.24989,1.7707239,9.716935,3.3574939
LKA,2009,46.094643,39.3493,1.7732191,9.521796,3.2610419
LKA,2010,46.283875,39.449047,1.775772,9.326684,3.1646228
LKA,2011,46.47367,39.54837,1.7783679,9.131414,3.0681758
LKA,2012,46.66353,39.647655,1.7810141,8.936071,2.9717317
LKA,2013,46.86228,39.74012,1.783541,8.739296,2.8747652
LKA,2014,47.0706,39.82514,1.7858996,8.541119,2.7772408
LKA,2015,47.288647,39.902485,1.7880495,8.341664,2.6791537
LKA,2016,47.516056,39.972336,1.7899622,8.141116,2.580531
LKA,2017,47.753513,40.03404,1.7915856,7.9271417,2.49372
LKA,2018,48.00171,40.08695,1.7928647,7.7052894,2.4131896
LKA,2019,47.82529,40.56612,1.7937851,7.4824586,2.3323479
LKA,2020,47.591423,41.10453,1.7942765,7.2585816,2.2511878
LKA,2021,47.3593,41.642914,1.7942945,7.0337276,2.1697636
LKA,2022,47.127533,42.182575,1.7937948,6.8079686,2.0881295
,2000,16.889923,28.64359,8.958202,27.164373,18.34391
,2001,17.209135,29.142565,9.244567,26.464273,17.939459
,2002,17.69097,29.54385,9.491785,25.903797,17.369598
,2003,18.189215,29.931936,9.737614,25.352325,16.78891
,2004,18.749063,30.26491,9.980692,24.798138,16.207195
,2005,19.324263,30.592255,10.21701,24.255302,15.611171
,2006,19.94405,30.893059,10.442188,23.699425,15.021277
,2007,20.593576,31.127464,10.666399,23.165771,14.446789
,2008,21.305456,31.348715,10.885282,22.605785,13.854763
,2009,22.044271,31.547146,11.099116,22.046875,13.262591
,2010,22.813406,31.713963,11.307189,21.487074,12.678368
,2011,23.360203,31.939337,11.653753,20.843971,12.202736
,2012,24.177612,32.040695,11.863567,20.297209,11.620914
,2013,25.02135,32.111,12.071028,19.758207,11.038413
,2014,25.905022,32.149014,12.26845,19.219028,10.458487
,2015,26.830233,32.156063,12.455624,18.675795,9.882284
,2016,27.75012,32.141315,12.645536,18.14568,9.317348
,2017,28.65597,32.13708,12.829097,17.636501,8.741351
,2018,29.239088,32.44105,13.026041,17.100864,8.192954
,2019,29.821966,32.75041,13.228188,16.531034,7.668402
,2020,30.37254,33.06338,13.418183,15.981195,7.1647
,2021,30.926052,33.378498,13.591556,15.39112,6.7127733
,2022,31.34643,33.685467,13.752584,14.9255295,6.2899885
SDN,2000,,,19.508709,25.063314,10.7805395
SDN,2001,,,19.51016,25.054367,10.774049
SDN,2002,,,19.511614,25.045422,10.767558
SDN,2003,,,19.513065,25.036478,10.761066
SDN,2004,,,19.514517,25.027533,10.754576
SDN,2005,,,20.046522,23.85221,10.2822275
SDN,2006,,,20.578053,22.677498,9.810432
SDN,2007,,,21.109104,21.503395,9.3391905
SDN,2008,,,21.63968,20.329897,8.868503
SDN,2009,,,22.169882,19.154074,8.396342
SDN,2010,,,22.699427,17.976145,7.9229503
SDN,2011,,,23.228018,16.796486,7.448669
SDN,2012,,,23.755367,15.615607,6.973924
SDN,2013,,,24.281176,14.433753,6.498969
SDN,2014,,,24.805166,13.251411,6.024218
SDN,2015,,,25.327013,12.068727,5.5498705
SDN,2016,,,25.84643,10.886208,5.076346
SDN,2017,,,26.36312,9.704225,4.603989
SDN,2018,,,26.87675,8.523071,4.1330943
SDN,2019,,,27.38705,7.3432293,3.664066
SDN,2020,,,27.89368,6.1649976,3.19721
SDN,2021,,,28.39633,4.9887733,2.7328866
SDN,2022,,,28.860893,3.9481647,2.2708662
SUR,2000,51.580395,37.48126,0.3898616,2.916871,7.6316113
SUR,2001,51.815754,37.714027,0.41948852,2.788589,7.2621408
SUR,2002,52.05073,37.945297,0.44950008,2.6604655,6.894003
SUR,2003,52.284714,38.17523,0.47989824,2.5325356,6.5276217
SUR,2004,52.51801,38.403744,0.51067835,2.4047916,6.1627774
SUR,2005,52.712658,38.644135,0.54222155,2.27904,5.821947
SUR,2006,52.90432,38.88618,0.57424706,2.153272,5.4819813
SUR,2007,53.096325,39.12884,0.6067276,2.0273507,5.1407557
SUR,2008,53.28897,39.37201,0.6396627,1.9012578,4.798097
SUR,2009,53.482536,39.615547,0.6730502,1.7749928,4.4538717
SUR,2010,53.676456,39.85972,0.7069007,1.6485693,4.108357
SUR,2011,53.871014,40.10438,0.74121237,1.521984,3.7614076
SUR,2012,54.06621,40.349545,0.7759877,1.3952321,3.4130256
SUR,2013,54.262047,40.5952,0.8112288,1.2683138,3.063209
SUR,2014,54.462845,40.83855,0.84684086,1.1411601,2.7106023
SUR,2015,54.668613,41.079082,0.8828014,1.0138313,2.3556716
SUR,2016,54.878857,41.316605,0.91909885,0.8863949,1.9990464
SUR,2017,55.09333,41.55078,0.95571464,0.75890934,1.6412636
SUR,2018,55.312035,41.781075,0.992622,0.63144857,1.2828232
SUR,2019,55.534252,42.007523,1.0298144,0.5040632,0.9243489
SUR,2020,55.760433,42.2292,1.0672469,0.37682417,0.5662968
SUR,2021,55.776257,42.21487,1.0666828,0.3770566,0.56513363
SUR,2022,55.79615,42.19686,1.0659738,0.37734157,0.56367135
SWE,2000,99.3919,0.08885347,0,0.51924765,0
SWE,2001,99.40435,0.0888646,0,0.5067872,0
SWE,2002,99.41695,0.08887586,0,0.4941787,0
SWE,2003,99.42949,0.08888707,0,0.48162648,0
SWE,2004,99.44196,0.08889823,0,0.46914226,0
SWE,2005,99.45436,0.088909306,0,0.45673317,0
SWE,2006,99.467155,0.08892075,0,0.44392222,0
SWE,2007,99.48026,0.08893246,0,0.43080723,0
SWE,2008,99.4932,0.08894403,0,0.41785443,0
SWE,2009,99.505974,0.088955455,0,0.4050712,0
SWE,2010,99.52669,0.08084887,0,0.3924663,0
SWE,2011,99.54783,0.07274056,0,0.37942928,0
SWE,2012,99.56925,0.0646303,0,0.36611927,0
SWE,2013,99.59031,0.056517657,0,0.35317594,0
SWE,2014,99.61101,0.048402734,0,0.3405866,0
SWE,2015,99.631386,0.04028563,0,0.32832697,0
SWE,2016,99.65143,0.03216641,0,0.31640866,0
SWE,2017,99.67114,0.024045175,0,0.30481398,0
SWE,2018,99.69054,0.015921995,0,0.29354498,0
SWE,2019,99.70961,0.007796956,0,0.28259,0
SWE,2020,99.72807,0,0,0.2719276,0
SWE,2021,99.73845,0,0,0.26155424,0
SWE,2022,99.73888,0,0,0.26112014,0
CHE,2000,96.7,3.3,0,5.574872e-07,0
CHE,2001,96.700005,3.2999973,0,0,0
CHE,2002,96.7,3.3,0,1.9460174e-06,0
CHE,2003,96.700005,3.2999983,0,0,0
CHE,2004,96.7,3.3,0,1.6405809e-06,0
CHE,2005,96.7,3.2999992,0,0,0
CHE,2006,96.700005,3.2999966,0,0,0
CHE,2007,96.7,3.3,0,9.1934265e-07,0
CHE,2008,96.7,3.3,0,2.0711857e-06,0
CHE,2009,96.7,3.3,0,2.777767e-06,0
CHE,2010,96.7,3.3,0,2.3719836e-06,0
CHE,2011,96.7,3.3,0,8.3941853e-07,0
CHE,2012,96.7,3.2999995,0,0,0
CHE,2013,96.7,3.3,0,7.002727e-07,0
CHE,2014,96.7,3.3,0,2.7909314e-06,0
CHE,2015,96.7,3.3,0,3.7497819e-06,0
CHE,2016,96.700005,3.2999978,0,0,0
CHE,2017,96.7,3.3,0,0,0
CHE,2018,96.700005,3.299999,0,0,0
CHE,2019,96.7,3.3,0,1.2754227e-06,0
CHE,2020,96.7,3.3,0,2.3965797e-06,0
CHE,2021,96.7,3.3,0,0,0
CHE,2022,96.700005,3.299998,0,0,0
SYR,2000,,,5.8107486,2.028505,0.5633403
SYR,2001,,,5.8084164,1.95297,0.49796155
SYR,2002,,,5.8059044,1.8782991,0.4335155
SYR,2003,,,5.8032784,1.8045732,0.3700216
SYR,2004,,,5.8004723,1.7317133,0.307463
SYR,2005,,,5.7976193,1.6598573,0.24586445
SYR,2006,,,5.794655,1.5889287,0.18520655
SYR,2007,,,5.79151,1.518868,0.12548006
SYR,2008,,,5.7882543,1.4497316,0.06669163
SYR,2009,,,5.7849207,1.3815472,0.008837516
SYR,2010,,,5.781408,1.2639873,0.002161564
SYR,2011,,,5.8260207,1.1714258,0.002169063
SYR,2012,,,5.8712173,1.0738367,0.002174597
SYR,2013,,,5.916859,0.97115445,0.002132936
SYR,2014,,,5.963019,0.86335444,0.002091153
SYR,2015,,,5.949001,0.73073775,0.002118277
SYR,2016,,,5.934752,0.60148513,0.002145361
SYR,2017,,,5.9203076,0.4756008,0.002172363
SYR,2018,,,5.9057064,0.35307443,0.002199244
SYR,2019,,,5.8909497,0.2338808,0.002226002
SYR,2020,,,5.8761125,0.11799816,0.002252558
SYR,2021,,,5.8545394,0.08948889,0.002278911
SYR,2022,,,5.8309045,0.08885753,0.002305101
TJK,2000,35.99046,20.51577,3.9079,5.8461213,33.73975
TJK,2001,37.02204,20.753017,3.8946671,5.7197866,32.61049
TJK,2002,38.07823,20.971828,3.8751993,5.593462,31.481281
TJK,2003,39.15903,21.172205,3.8494976,5.467144,30.352125
TJK,2004,40.263874,21.354298,3.8175802,5.340887,29.223358
TJK,2005,41.393894,21.517815,3.7794125,5.214583,28.094294
TJK,2006,42.548515,21.6629,3.735012,5.0882864,26.965282
TJK,2007,43.72774,21.789558,3.6843793,4.9619975,25.836325
TJK,2008,44.931564,21.897787,3.6275148,4.8357186,24.707417
TJK,2009,46.159985,21.987589,3.564419,4.7094426,23.578564
TJK,2010,47.413002,22.058966,3.4950926,4.5831766,22.449762
TJK,2011,48.52485,22.277374,3.419558,4.456964,21.321255
TJK,2012,49.36804,22.77742,3.3372648,4.3298273,20.18745
TJK,2013,50.209576,23.290232,3.2482643,4.202024,19.049904
TJK,2014,51.049465,23.815435,3.152504,4.073607,17.908987
TJK,2015,51.88727,24.352222,3.050011,3.9447367,16.765759
TJK,2016,52.722847,24.90001,2.940776,3.815504,15.620864
TJK,2017,53.555912,25.458054,2.8248234,3.686048,14.475164
TJK,2018,54.38607,26.02552,2.7022116,3.5565207,13.329678
TJK,2019,55.21331,26.601799,2.572939,3.4270036,12.184946
TJK,2020,55.236866,26.615553,2.568364,3.4218543,12.157364
TJK,2021,55.26317,26.63091,2.5632548,3.4161053,12.126561
TJK,2022,55.2921,26.647806,2.5576348,3.4097793,12.092678
TZA,2000,1.4304467,27.235975,7.02339,46.8832,17.426987
TZA,2001,1.4734219,28.599762,7.4692416,45.236137,17.221437
TZA,2002,1.5173562,29.962395,7.911444,43.592865,17.01594
TZA,2003,1.575071,31.408209,8.344163,41.896736,16.775822
TZA,2004,2.2779095,32.204273,8.792818,40.195873,16.529127
TZA,2005,3.0322132,32.94892,9.235507,38.501095,16.282267
TZA,2006,3.840234,33.63976,9.672564,36.812344,16.0351
TZA,2007,5.4745736,33.50305,10.104395,35.130127,15.787852
TZA,2008,7.010434,33.463882,10.531332,33.45414,15.540209
TZA,2009,7.4836664,34.48387,10.953893,31.78566,15.292912
TZA,2010,7.7577424,35.7007,11.3723755,30.123875,15.045306
TZA,2011,8.03602,36.908974,11.78729,28.469765,14.79795
TZA,2012,8.318959,38.10842,12.199017,26.823067,14.550539
TZA,2013,8.605993,39.297623,12.608082,25.18468,14.303622
TZA,2014,8.896538,40.4753,13.015003,23.55543,14.05773
TZA,2015,9.190618,41.640854,13.420219,21.93543,13.812879
TZA,2016,9.487834,42.793335,13.824219,20.325193,13.569417
TZA,2017,9.788418,43.93238,14.227425,18.724583,13.327197
TZA,2018,10.092174,45.05726,14.630302,17.133871,13.086392
TZA,2019,10.398679,46.167168,15.033321,15.553496,12.847335
TZA,2020,10.708383,47.261883,15.436901,13.983122,12.609713
TZA,2021,11.020632,48.340538,15.841509,12.423312,12.374007
TZA,2022,11.335652,49.455505,16.194868,10.873912,12.140064
THA,2000,,,0.19952513,5.1017036,0.583407
THA,2001,,,0.19699332,4.7462273,0.5688962
THA,2002,,,0.19436193,4.39618,0.5544861
THA,2003,,,0.19163887,4.0518823,0.5402054
THA,2004,,,0.1888234,3.7135036,0.5260614
THA,2005,,,0.18244423,3.3814642,0.51210725
THA,2006,,,0.18315886,3.0556877,0.49830902
THA,2007,,,0.18440373,2.7364874,0.4847052
THA,2008,,,0.18619272,2.4239872,0.4713011
THA,2009,,,0.18855162,2.1184475,0.4581384
THA,2010,,,0.19148491,1.8198875,0.44520226
THA,2011,,,0.19573916,1.5368781,0.4353343
THA,2012,,,0.20050237,1.2599448,0.42620662
THA,2013,,,0.20560876,0.98715067,0.41724464
THA,2014,,,0.21106027,0.71848446,0.4084432
THA,2015,,,0.2168609,0.45397127,0.39980844
THA,2016,,,0.22301272,0.1936242,0.39132997
THA,2017,,,0.22937915,0,0.3829117
THA,2018,,,0.1512218,1.7134649e-06,0.31316996
THA,2019,,,0.035166845,1.796789e-06,0
THA,2020,,,0,0,0
THA,2021,,,0,2.0076507e-06,0
THA,2022,,,0,0,0
TGO,2000,7.4459686,37.991234,3.826592,27.680141,23.056063
TGO,2001,7.565112,39.132923,3.9577093,26.988607,22.355648
TGO,2002,7.6856384,40.264526,4.086738,26.302017,21.66108
TGO,2003,7.807324,41.38561,4.2136593,25.620655,20.972752
TGO,2004,7.9301753,42.49607,4.338446,24.94457,20.290737
TGO,2005,8.0539665,43.595547,4.4610915,24.274002,19.615393
TGO,2006,8.178931,44.68421,4.5815525,23.608818,18.946486
TGO,2007,8.305075,45.761963,4.6998005,22.949074,18.284088
TGO,2008,8.432631,46.82892,4.81578,22.294662,17.62801
TGO,2009,8.560682,47.88409,4.9295793,21.646286,16.979362
TGO,2010,8.690156,48.928284,5.0410595,21.003342,16.33716
TGO,2011,13.099692,45.691032,5.1494684,20.36309,15.696718
TGO,2012,15.1638365,44.7933,5.254968,19.727207,15.060686
TGO,2013,15.604844,45.50683,5.358012,19.097775,14.43254
TGO,2014,16.050573,46.204483,5.458501,18.474567,13.811875
TGO,2015,16.501093,46.886097,5.5564055,17.857643,13.198761
TGO,2016,16.957457,47.55194,5.6515045,17.246628,12.592471
TGO,2017,17.419529,48.201565,5.74379,16.641754,11.993362
TGO,2018,17.88741,48.834663,5.8332114,16.043137,11.401578
TGO,2019,18.361204,49.450924,5.919717,15.450895,10.817259
TGO,2020,18.841017,50.05004,6.0032554,14.865139,10.240547
TGO,2021,19.129435,50.817547,6.0954475,13.810687,10.146884
TGO,2022,19.417791,51.572926,6.1849914,12.771912,10.0523815
TKL,2000,,,0,1.4602997,0
TKL,2001,,,0,1.4602997,0
TKL,2002,,,0,1.4602997,0
TKL,2003,,,0,1.4602997,0
TKL,2004,,,0,1.4602997,0
TKL,2005,,,0,1.3768729,0
TKL,2006,,,0,1.293446,0
TKL,2007,,,0,1.2100191,0
TKL,2008,,,0,1.1265922,0
TKL,2009,,,0,1.0431653,0
TKL,2010,,,0,0.95973843,0
TKL,2011,,,0,0.87631154,0
TKL,2012,,,0,0.79288465,0
TKL,2013,,,0,0.70945776,0
TKL,2014,,,0,0.62603086,0
TKL,2015,,,0,0.542604,0
TKL,2016,,,0,0.4591771,0
TKL,2017,,,0,0.37575024,0
TKL,2018,,,0,0.29232335,0
TKL,2019,,,0,0.29232335,0
TKL,2020,,,0,0.29232335,0
TKL,2021,,,0,0.29232335,0
TKL,2022,,,0,0.29232335,0
TON,2000,29.241148,68.90164,0.87933916,0.977871,0
TON,2001,29.248959,68.893776,0.87906116,0.9782005,0
TON,2002,29.256502,68.886185,0.8787927,0.9785173,0
TON,2003,29.264315,68.87833,0.8785147,0.9788408,0
TON,2004,29.272127,68.87047,0.87823665,0.9791712,0
TON,2005,29.293966,68.885796,0.8781879,0.94205165,0
TON,2006,29.316097,68.900856,0.87812936,0.9049156,0
TON,2007,29.34204,68.91216,0.8779366,0.86786145,0
TON,2008,29.370996,68.92052,0.87763816,0.8308519,0
TON,2009,29.399992,68.92889,0.8773396,0.7937781,0
TON,2010,29.429035,68.9373,0.8770409,0.7566266,0
TON,2011,29.458118,68.94573,0.87674206,0.71940815,0
TON,2012,29.470346,68.97088,0.8770382,0.6817388,0
TON,2013,29.470287,69.00811,0.87776613,0.6438368,0
TON,2014,29.469913,69.04559,0.8785039,0.60599107,0
TON,2015,29.46977,69.08277,0.8792321,0.5682289,0
TON,2016,29.469585,69.11992,0.87996054,0.53053147,0
TON,2017,29.46936,69.15705,0.8806891,0.4929019,0
TON,2018,29.473215,69.19013,0.8812736,0.45538118,0
TON,2019,29.480894,69.21946,0.8817238,0.4179227,0
TON,2020,29.492964,69.24449,0.88202035,0.38052002,0
TON,2021,29.508621,69.26607,0.8821921,0.34311935,0
TON,2022,29.528702,69.28337,0.88220996,0.30571392,0
TTO,2000,,,1.2392906,5.409297,1.1471676
TTO,2001,,,1.2681872,5.096568,1.0726253
TTO,2002,,,1.2972798,4.7838397,0.99808306
TTO,2003,,,1.3265687,4.471111,0.9235408
TTO,2004,,,1.3560538,4.158382,0.8489985
TTO,2005,,,1.3857349,3.8456535,0.77445626
TTO,2006,,,1.4156122,3.5329247,0.699914
TTO,2007,,,1.4456856,3.220196,0.62537175
TTO,2008,,,1.4759551,2.9074674,0.55082947
TTO,2009,,,1.5064209,2.5947387,0.47628722
TTO,2010,,,1.5370827,2.2820098,0.40174496
TTO,2011,,,1.5679406,1.9692812,0.32720268
TTO,2012,,,1.5989946,1.6565526,0.25266042
TTO,2013,,,1.10771,1.3438238,0.17811817
TTO,2014,,,1.1120661,0.95655286,0.17811817
TTO,2015,,,1.1164223,0.56928194,0.17811817
TTO,2016,,,1.1207784,0.18201096,0.17811817
TTO,2017,,,1.1248292,0,0
TTO,2018,,,1.1248292,0,0
TTO,2019,,,1.1248292,0,0
TTO,2020,,,1.1248292,0,0
TTO,2021,,,1.1248292,0,0
TTO,2022,,,1.1248292,0,0
TUN,2000,71.81362,17.2421,3.5208385,6.780115,0.6433232
TUN,2001,72.11097,17.288584,3.513055,6.4508333,0.63655716
TUN,2002,72.404655,17.308434,3.5303595,6.1614747,0.5950775
TUN,2003,72.695,17.32678,3.5474877,5.8763742,0.5543587
TUN,2004,72.97705,17.34455,3.5660582,5.5976973,0.5146464
TUN,2005,73.23371,17.365221,3.5918205,5.3325405,0.47670704
TUN,2006,73.4881,17.384724,3.6173863,5.070467,0.43932465
TUN,2007,73.739655,17.403177,3.6429493,4.8117003,0.40252274
TUN,2008,73.98867,17.42053,3.6684153,4.556099,0.36628473
TUN,2009,74.23517,17.43679,3.6937852,4.303651,0.33060768
TUN,2010,74.47888,17.452028,3.7191582,4.054432,0.29549754
TUN,2011,74.720375,17.326773,3.883687,3.8082318,0.26093277
TUN,2012,75.14003,17.439325,3.62859,3.5651317,0.22692029
TUN,2013,75.556335,17.550758,3.3741584,3.325279,0.1934689
TUN,2014,75.97002,17.660837,3.1201935,3.0884016,0.16055514
TUN,2015,76.382576,17.768936,2.866322,2.8540123,0.12815145
TUN,2016,76.71289,17.955643,2.6128917,2.622291,0.09628112
TUN,2017,76.03084,19.1507,2.3601706,2.3933303,0.064961664
TUN,2018,75.33632,20.353909,2.1083887,2.1671722,0.034209516
TUN,2019,74.62857,21.56552,1.8578829,1.9439819,0.004045106
TUN,2020,73.90693,22.785736,1.608959,1.6968588,0.001520553
TUN,2021,74.10628,22.832712,1.6085057,1.4509792,0.001521925
TUN,2022,74.30346,22.878271,1.6077585,1.2089869,0.001523376
TUR,2000,,,2.037549,4.2883368,0.10995224
TUR,2001,,,2.0341644,4.207762,0.1091376
TUR,2002,,,2.0340152,3.9887218,0.11635849
TUR,2003,,,2.0337958,3.7740495,0.12343681
TUR,2004,,,2.0335004,3.5636375,0.130373
TUR,2005,,,2.0331523,3.357585,0.1371744
TUR,2006,,,2.0327313,3.1556768,0.143838
TUR,2007,,,2.0322542,2.9579504,0.15036975
TUR,2008,,,2.0317073,2.7642565,0.1567678
TUR,2009,,,2.031115,2.5746608,0.16304089
TUR,2010,,,2.030464,2.3890252,0.169187
TUR,2011,,,2.029764,2.2073088,0.17521088
TUR,2012,,,2.0290005,2.0294025,0.1811097
TUR,2013,,,2.0282557,1.8554896,0.18691319
TUR,2014,,,2.0275009,1.6853445,0.19261515
TUR,2015,,,2.0267477,1.5188686,0.19822258
TUR,2016,,,2.0259905,1.3559475,0.20373657
TUR,2017,,,2.0252492,1.1964958,0.20916769
TUR,2018,,,2.0245104,1.0403678,0.21451381
TUR,2019,,,2.0237856,0.8874678,0.21978241
TUR,2020,,,2.023078,0.7376776,0.2249778
TUR,2021,,,2.0190449,0.73737085,0.22328883
TUR,2022,,,2.0151076,0.7370642,0.22163993
TKM,2000,66.66759,20.478813,1.846896,1.6201419,9.38656
TKM,2001,67.85869,19.94989,1.8588984,1.5228512,8.809671
TKM,2002,69.06092,19.405111,1.8708706,1.4261916,8.236904
TKM,2003,70.27369,18.844908,1.8827914,1.3301872,7.668426
TKM,2004,71.496735,18.269526,1.8946611,1.2348393,7.104237
TKM,2005,73.17299,17.330446,1.8141471,1.1398546,6.5425644
TKM,2006,74.86708,16.371105,1.7328062,1.0452746,5.9837294
TKM,2007,76.57837,15.391821,1.6505587,0.951161,5.42809
TKM,2008,78.305244,14.393456,1.5672668,0.8576305,4.8764005
TKM,2009,80.04745,13.376144,1.4828804,0.7647063,4.328822
TKM,2010,81.80358,12.340678,1.3972819,0.67247576,3.785981
TKM,2011,83.57267,11.287626,1.3103832,0.5810146,3.2483068
TKM,2012,85.35386,10.217484,1.2221009,0.49038044,2.7161758
TKM,2013,87.14607,9.130908,1.1323409,0.40063503,2.1900468
TKM,2014,88.94335,8.028599,1.0409555,0.3166586,1.6704384
TKM,2015,90.74768,6.91126,0.947915,0.23543186,1.1577104
TKM,2016,92.284996,6.0531363,0.85314286,0.15541153,0.6533152
TKM,2017,93.680885,5.316699,0.75650275,0.0766735,0.16924237
TKM,2018,94.79053,4.5545545,0.6549173,1.3525203e-06,0
TKM,2019,94.81207,4.9808517,0.20707548,1.2685883e-06,0
TKM,2020,94.834236,5.1657634,0,0,0
TKM,2021,94.857056,5.142944,0,3.0797378e-07,0
TKM,2022,94.88054,5.1194572,0,0,0
TCA,2016,47.22444,51.46497,1.0501049,0.26048338,0
TCA,2017,47.197113,51.514675,1.0369177,0.25129363,0
TCA,2018,47.17152,51.561234,1.0245658,0.24268055,0
TCA,2019,47.147655,51.604645,1.0130491,0.2346526,0
TCA,2020,47.125336,51.645233,1.0022798,0.2271505,0
TCA,2021,47.104477,51.683174,0.99221355,0.22013265,0
TCA,2022,47.085075,51.718464,0.98285085,0.2136074,0
TUV,2000,7.6698003,91.13773,0.2808005,0.91166586,0
TUV,2001,7.6926575,91.13993,0.28336522,0.884049,0
TUV,2002,7.7155676,91.14195,0.28593704,0.85654265,0
TUV,2003,7.759011,91.121376,0.29097044,0.828645,0
TUV,2004,7.813006,91.089,0.29726997,0.800724,0
TUV,2005,7.866956,91.056404,0.30356592,0.7730764,0
TUV,2006,7.9209642,91.023476,0.30987048,0.7456897,0
TUV,2007,7.974978,90.990265,0.3161775,0.71857744,0
TUV,2008,8.028998,90.95678,0.32248703,0.6917369,0
TUV,2009,8.08277,90.9233,0.3287685,0.66516286,0
TUV,2010,8.136395,90.88971,0.3350341,0.6388616,0
TUV,2011,8.189875,90.85602,0.3412839,0.61281973,0
TUV,2012,8.243206,90.82223,0.34751776,0.58705133,0
TUV,2013,8.296086,90.78867,0.35369906,0.5615446,0
TUV,2014,8.347595,90.756386,0.35971755,0.53630143,0
TUV,2015,8.397683,90.72545,0.3655671,0.51129854,0
TUV,2016,8.4463,90.69593,0.37124142,0.48652866,0
TUV,2017,8.49339,90.667885,0.37673426,0.46198684,0
TUV,2018,8.53906,90.64122,0.38205782,0.43765885,0
TUV,2019,8.583255,90.61601,0.38720584,0.41352808,0
TUV,2020,8.6259775,90.59226,0.39217824,0.38958594,0
TUV,2021,8.667276,90.569916,0.396981,0.36582422,0
TUV,2022,8.707101,90.549065,0.40160793,0.3422287,0
UGA,2000,2.296263,24.120667,34.980743,24.586342,14.015984
UGA,2001,2.7350252,24.956276,34.819134,23.939322,13.550242
UGA,2002,3.2775626,25.71359,34.626694,23.295345,13.086807
UGA,2003,3.8409495,26.47494,34.403713,22.654581,12.625815
UGA,2004,4.4255567,27.239801,34.150337,22.017036,12.16727
UGA,2005,5.030759,28.006268,33.86757,21.383596,11.711808
UGA,2006,5.6577106,28.7749,33.554905,20.753553,11.258931
UGA,2007,6.305953,29.544079,33.213226,20.127602,10.80914
UGA,2008,6.976078,30.31343,32.84256,19.505594,10.362336
UGA,2009,7.6677732,31.081661,32.443665,18.88803,9.918874
UGA,2010,8.381659,31.848299,32.016594,18.274776,9.478672
UGA,2011,9.117634,32.61225,31.561968,17.666172,9.041972
UGA,2012,9.8761015,33.372757,31.08006,17.062263,8.608817
UGA,2013,10.656369,34.12851,30.57188,16.463629,8.179613
UGA,2014,11.45966,34.879078,30.037203,15.869925,7.754134
UGA,2015,12.2855425,35.62327,29.476894,15.281598,7.332698
UGA,2016,13.133509,36.36002,28.891842,14.699042,6.915585
UGA,2017,14.00361,37.08851,28.28258,14.122403,6.502901
UGA,2018,14.895238,37.807854,27.65001,13.552014,6.094884
UGA,2019,15.809382,38.517303,26.994167,12.987717,5.691429
UGA,2020,16.74508,39.216022,26.316153,12.429917,5.2928267
UGA,2021,17.702316,39.90326,25.616545,11.878724,4.899156
UGA,2022,18.681423,40.578186,24.89577,11.334173,4.510449
UKR,2000,66.53978,31.60375,0.08170813,1.76922,0.005539458
UKR,2001,66.55705,31.637135,0.081802204,1.7184769,0.005533052
UKR,2002,66.62774,31.598984,0.10229295,1.660758,0.010227602
UKR,2003,66.73623,31.489273,0.15766609,1.6019603,0.01487326
UKR,2004,69.34845,28.412981,0.6760529,1.5430553,0.019461825
UKR,2005,71.9575,25.337473,1.1967103,1.4843386,0.023984306
UKR,2006,74.53521,22.289791,1.7194716,1.4270616,0.028463641
UKR,2007,77.09165,19.260326,2.244357,1.3679525,0.035714366
UKR,2008,79.62727,16.248636,2.7713735,1.281365,0.07134805
UKR,2009,82.14158,13.255256,3.3004792,1.1955913,0.10709365
UKR,2010,84.61851,10.298258,3.8280656,1.1122168,0.14295442
UKR,2011,87.0901,7.345148,4.3565984,1.0292777,0.17887384
UKR,2012,89.55655,4.395732,4.8861117,0.9467567,0.21485154
UKR,2013,89.5572,4.2309527,5.0963144,0.86464804,0.25088754
UKR,2014,89.013596,4.3084736,5.607991,0.78295547,0.2869818
UKR,2015,88.84098,4.520605,5.6136036,0.7016742,0.32313436
UKR,2016,88.66827,4.7323694,5.6192102,0.6208109,0.3593452
UKR,2017,88.49545,4.9438357,5.62473,0.5403694,0.39561215
UKR,2018,88.32258,5.153751,5.631382,0.4603135,0.43197116
UKR,2019,88.149864,5.361714,5.6392455,0.38073853,0.46843815
UKR,2020,87.9775,5.5674877,5.648238,0.3017524,0.50502414
UKR,2021,87.769394,5.765242,5.6583586,0.26538756,0.5416145
UKR,2022,87.62073,5.9690733,5.669525,0.25811443,0.48256212
ARE,2000,,,0,0.38416702,0
ARE,2001,,,0,0.3861123,0
ARE,2002,,,0,0.36520237,0
ARE,2003,,,0,0.34403536,0
ARE,2004,,,0,0.32262498,0
ARE,2005,,,0,0.30096975,0
ARE,2006,,,0,0.279083,0
ARE,2007,,,0,0.2569591,0
ARE,2008,,,0,0.23458974,0
ARE,2009,,,0,0.21200565,0
ARE,2010,,,0,0.18920432,0
ARE,2011,,,0,0.16619426,0
ARE,2012,,,0,0.14298892,0
ARE,2013,,,0,0.11959147,0
ARE,2014,,,0,0.096011125,0
ARE,2015,,,0,0.072253734,0
ARE,2016,,,0,0.048324276,0
